time,tavg,tmin,tmax,prcp,wdir,wspd,pres
2007-12-26,24.6,23.7,25.4,2.3,113.0,6.0,1010.0
2007-12-27,25.8,24.2,29.8,26.4,113.0,4.0,1010.0
2007-12-28,26.6,22.8,30.4,2.5,113.0,4.8,1010.0
2007-12-29,26.4,24.3,30.8,0.0,113.0,9.4,1010.0
2007-12-30,27.2,23.2,30.8,2.3,113.0,6.3,1010.0
2007-12-31,26.2,22.8,30.4,0.0,113.0,6.7,1010.0
2008-01-01,25.4,21.4,29.8,0.8,113.0,6.5,1010.0
2008-01-02,25.8,22.7,31.4,0.0,79.0,12.3,1010.0
2008-01-03,24.5,23.7,30.8,0.8,110.0,10.0,1010.0
2008-01-04,23.7,19.5,29.2,0.8,113.0,8.0,1010.0
2008-01-05,24.8,19.5,30.4,0.8,113.0,5.6,1010.0
2008-01-06,26.2,21.4,31.8,0.8,116.0,8.2,1010.0
2008-01-07,25.5,21.7,29.8,0.8,113.0,10.6,1010.0
2008-01-08,25.6,23.6,31.4,0.8,113.0,10.4,1010.0
2008-01-09,24.8,20.8,31.4,0.8,113.0,9.4,1010.0
2008-01-10,25.2,20.2,31.8,0.8,113.0,9.4,1010.0
2008-01-11,25.0,20.0,29.8,0.8,113.0,9.4,1010.0
2008-01-12,23.0,21.6,24.8,1.0,113.0,9.4,1010.0
2008-01-13,27.0,22.2,32.4,30.2,75.0,10.4,1010.0
2008-01-14,27.4,23.4,34.4,0.0,113.0,9.4,1010.0
2008-01-15,26.4,24.7,32.4,0.5,105.0,9.9,1010.0
2008-01-16,25.8,23.0,31.6,1.0,113.0,5.7,1010.0
2008-01-17,26.8,22.4,31.8,0.3,113.0,5.9,1010.0
2008-01-18,25.8,24.0,29.2,0.0,113.0,9.4,1010.0
2008-01-19,25.5,22.8,29.8,0.0,113.0,9.4,1010.0
2008-01-20,25.8,22.2,30.8,1.5,113.0,4.5,1010.0
2008-01-21,25.5,22.7,28.0,3.3,113.0,9.4,1010.0
2008-01-22,25.8,22.8,30.4,2.8,113.0,8.3,1010.0
2008-01-23,26.6,23.7,33.2,2.3,113.0,11.2,1010.0
2008-01-24,26.2,22.2,31.8,0.0,104.0,9.1,1010.0
2008-01-25,26.4,21.8,32.8,0.8,87.0,12.5,1010.0
2008-01-26,27.0,20.8,32.8,0.8,83.0,12.7,1010.0
2008-01-27,25.6,23.4,29.8,0.8,113.0,8.0,1010.0
2008-01-28,26.6,21.6,31.4,0.8,95.0,11.4,1010.0
2008-01-29,26.0,23.7,30.6,0.8,92.0,8.4,1010.0
2008-01-30,27.0,19.8,34.2,0.8,113.0,10.9,1010.0
2008-01-31,27.0,21.6,33.4,0.8,113.0,8.2,1010.0
2008-02-01,27.0,21.7,33.6,0.8,101.0,10.6,1010.0
2008-02-02,26.4,21.8,30.4,0.8,113.0,9.4,1010.0
2008-02-03,25.5,24.7,31.8,0.8,113.0,6.5,1010.0
2008-02-04,26.6,21.4,31.8,0.8,113.0,9.4,1010.0
2008-02-05,26.8,22.2,31.8,0.0,113.0,8.3,1010.0
2008-02-06,27.6,23.7,31.4,0.8,113.0,6.3,1010.0
2008-02-07,25.8,22.2,29.8,0.8,113.0,7.3,1010.0
2008-02-08,25.2,21.7,29.6,0.8,113.0,7.2,1010.0
2008-02-09,25.6,20.8,30.8,0.0,348.0,15.3,1010.0
2008-02-10,25.6,24.2,30.4,0.8,113.0,9.4,1010.0
2008-02-11,25.0,19.7,31.4,0.8,113.0,9.4,1010.0
2008-02-12,25.0,19.0,31.4,0.8,113.0,7.4,1010.0
2008-02-13,25.8,21.0,30.0,0.8,113.0,6.2,1010.0
2008-02-14,24.8,23.0,28.2,0.0,38.0,10.4,1010.0
2008-02-15,24.0,22.0,29.2,0.0,113.0,9.4,1010.0
2008-02-16,26.0,20.8,31.8,0.8,74.0,10.9,1010.0
2008-02-17,25.2,23.0,28.8,0.8,113.0,7.3,1010.0
2008-02-18,25.6,22.4,30.4,0.8,113.0,11.1,1010.0
2008-02-19,25.6,23.7,29.4,0.8,113.0,5.7,1010.0
2008-02-20,24.8,22.7,27.8,0.3,113.0,7.2,1010.0
2008-02-21,24.6,21.2,31.6,0.5,113.0,7.5,1010.0
2008-02-22,26.2,20.8,29.7,0.8,113.0,7.9,1010.0
2008-02-23,27.8,24.0,32.4,0.0,113.0,7.7,1010.0
2008-02-24,25.8,23.2,31.8,1.0,113.0,8.2,1010.0
2008-02-25,26.0,21.3,30.8,0.0,113.0,9.4,1010.0
2008-02-26,25.5,22.6,30.4,5.8,113.0,8.3,1010.0
2008-02-27,26.4,22.8,30.4,5.1,113.0,9.4,1010.0
2008-02-28,25.2,21.7,28.0,0.5,113.0,5.7,1010.0
2008-02-29,25.4,22.0,30.0,0.0,96.0,5.6,1010.0
2008-03-01,25.6,22.8,29.4,0.8,113.0,5.6,1010.0
2008-03-02,26.2,22.6,31.0,0.0,113.0,8.9,1010.0
2008-03-03,26.2,21.7,31.8,19.3,113.0,7.2,1010.0
2008-03-04,26.0,21.4,31.8,14.2,65.0,13.6,1010.0
2008-03-05,26.2,20.4,30.4,0.0,113.0,13.1,1010.0
2008-03-06,24.6,23.7,29.8,0.8,88.0,14.4,1010.0
2008-03-07,25.4,18.8,30.8,0.8,113.0,10.7,1010.0
2008-03-08,24.8,20.6,31.8,0.8,113.0,9.2,1010.0
2008-03-09,26.2,19.7,31.8,0.8,113.0,9.2,1010.0
2008-03-10,26.4,20.8,30.8,0.8,117.0,9.7,1010.0
2008-03-11,26.4,21.7,32.8,0.8,113.0,10.3,1010.0
2008-03-12,27.2,22.4,33.4,0.8,113.0,10.6,1010.0
2008-03-13,27.6,21.0,32.8,0.8,113.0,9.4,1010.0
2008-03-14,27.6,21.7,33.8,0.8,110.0,9.4,1010.0
2008-03-15,27.2,21.8,31.8,0.8,113.0,6.5,1010.0
2008-03-16,28.0,21.8,31.8,0.0,115.0,13.2,1010.0
2008-03-17,27.6,23.0,33.2,0.8,113.0,11.1,1010.0
2008-03-18,28.6,26.6,34.6,22.1,105.0,15.2,1010.0
2008-03-19,28.2,22.4,33.6,0.0,113.0,9.8,1010.0
2008-03-20,28.2,21.5,34.2,0.8,100.0,13.8,1010.0
2008-03-21,28.2,24.7,32.4,0.8,113.0,8.8,1010.0
2008-03-22,27.6,23.0,32.4,0.8,106.0,10.8,1010.0
2008-03-23,28.6,22.6,33.8,0.8,113.0,9.4,1010.0
2008-03-24,27.6,24.7,33.4,0.8,89.0,12.9,1010.0
2008-03-25,28.0,22.4,31.6,0.8,122.0,8.4,1010.0
2008-03-26,28.8,22.2,34.2,0.8,113.0,8.3,1010.0
2008-03-27,28.6,23.8,33.4,0.0,113.0,9.4,1010.0
2008-03-28,29.2,26.6,34.1,0.8,120.0,9.2,1010.0
2008-03-29,29.8,23.4,34.4,0.8,113.0,9.4,1010.0
2008-03-30,28.0,24.0,33.4,0.8,98.0,8.7,1010.0
2008-03-31,28.2,23.2,34.1,2.0,116.0,10.0,1010.0
2008-04-01,28.0,22.6,33.6,0.0,113.0,9.4,1010.0
2008-04-02,27.4,25.7,34.1,8.1,105.0,11.0,1010.0
2008-04-03,29.0,22.4,33.8,0.0,113.0,10.1,1010.0
2008-04-04,29.8,24.2,35.8,0.8,107.0,13.4,1010.0
2008-04-05,28.6,25.7,34.4,1.0,113.0,9.4,1010.0
2008-04-06,29.2,23.2,34.3,0.3,100.0,10.5,1010.0
2008-04-07,29.4,23.2,34.8,0.0,110.0,10.7,1010.0
2008-04-08,30.0,22.6,35.6,0.8,113.0,9.4,1010.0
2008-04-09,29.2,25.7,35.6,0.8,114.0,10.2,1010.0
2008-04-10,29.4,23.5,34.7,0.8,113.0,11.6,1010.0
2008-04-11,29.4,21.8,35.6,0.8,113.0,10.4,1010.0
2008-04-12,29.4,23.4,34.6,0.8,113.0,10.8,1010.0
2008-04-13,28.8,21.0,35.6,0.8,113.0,10.6,1010.0
2008-04-14,26.4,23.2,30.4,0.3,113.0,9.0,1010.0
2008-04-15,29.0,23.8,34.6,7.1,93.0,15.3,1010.0
2008-04-16,29.8,24.6,35.8,0.0,108.0,13.4,1010.0
2008-04-17,29.8,23.8,35.8,0.3,105.0,14.6,1010.0
2008-04-18,29.4,22.8,36.8,0.0,109.0,13.9,1010.0
2008-04-19,29.2,22.8,35.8,89.9,98.0,11.7,1010.0
2008-04-20,29.6,23.7,35.1,0.0,105.0,13.2,1010.0
2008-04-21,29.8,24.0,35.6,0.8,113.0,11.3,1010.0
2008-04-22,28.6,24.1,34.8,0.8,113.0,9.4,1010.0
2008-04-23,29.2,21.8,35.8,0.8,113.0,8.3,1010.0
2008-04-24,27.2,23.0,34.5,0.8,113.0,8.8,1010.0
2008-04-25,28.0,22.8,32.8,0.8,113.0,9.4,1010.0
2008-04-26,28.6,24.2,32.8,0.8,113.0,9.4,1010.0
2008-04-27,27.0,25.6,29.8,0.8,100.0,9.6,1010.0
2008-04-28,27.4,22.8,32.8,0.8,102.0,12.3,1010.0
2008-04-29,28.8,23.4,32.8,0.0,113.0,11.5,1010.0
2008-04-30,29.2,27.6,33.6,0.0,115.0,10.6,1010.0
2008-05-01,28.6,26.7,35.4,0.8,113.0,7.4,1010.0
2008-05-02,29.6,23.4,35.8,0.8,113.0,10.2,1010.0
2008-05-03,28.4,25.4,34.6,0.8,113.0,9.4,1010.0
2008-05-04,28.2,24.2,33.6,0.8,113.0,7.8,1010.0
2008-05-05,29.6,25.7,33.4,0.8,113.0,10.5,1010.0
2008-05-06,27.2,26.4,34.4,0.0,113.0,8.5,1010.0
2008-05-07,24.2,22.8,33.8,1.0,113.0,8.5,1010.0
2008-05-08,28.0,23.2,33.6,0.0,113.0,11.2,1010.0
2008-05-09,28.6,23.8,33.8,23.4,113.0,10.2,1010.0
2008-05-10,26.6,23.1,34.4,0.0,113.0,9.4,1010.0
2008-05-11,27.8,23.8,33.8,13.5,113.0,10.1,1010.0
2008-05-12,26.6,23.8,33.0,11.9,113.0,9.4,1010.0
2008-05-13,25.8,23.2,29.8,18.0,113.0,6.6,1010.0
2008-05-14,25.6,23.4,28.8,3.0,113.0,4.0,1010.0
2008-05-15,27.4,23.0,30.7,4.3,113.0,5.1,1010.0
2008-05-16,25.8,23.7,33.8,3.0,113.0,8.1,1010.0
2008-05-17,27.0,22.4,30.4,32.8,182.0,16.4,1010.0
2008-05-18,27.8,23.8,30.4,11.4,240.0,21.3,1010.0
2008-05-19,29.2,24.8,30.6,0.0,236.0,13.8,1010.0
2008-05-20,26.8,24.7,32.8,5.1,227.0,9.2,1010.0
2008-05-21,26.6,24.7,31.0,3.6,113.0,7.9,1010.0
2008-05-22,26.2,21.8,32.6,15.0,113.0,4.9,1010.0
2008-05-23,25.4,24.4,32.4,0.8,113.0,6.5,1010.0
2008-05-24,28.0,22.8,32.8,11.7,113.0,8.0,1010.0
2008-05-25,27.8,22.8,32.8,0.0,228.0,8.4,1010.0
2008-05-26,26.8,25.7,31.6,32.0,113.0,7.9,1010.0
2008-05-27,27.6,23.4,32.4,11.9,113.0,9.4,1010.0
2008-05-28,27.6,23.8,29.8,15.0,113.0,12.7,1010.0
2008-05-29,28.0,24.8,31.8,0.8,113.0,9.4,1010.0
2008-05-30,29.0,23.8,32.8,3.3,113.0,10.2,1010.0
2008-05-31,29.2,24.8,34.1,0.0,113.0,12.1,1010.0
2008-06-01,29.4,24.4,32.1,0.8,113.0,10.8,1010.0
2008-06-02,29.8,24.8,34.1,0.8,113.0,9.3,1010.0
2008-06-03,29.2,26.2,33.1,0.8,113.0,9.4,1010.0
2008-06-04,29.0,24.8,35.0,0.8,113.0,6.3,1010.0
2008-06-05,31.8,25.0,34.1,0.8,113.0,9.4,1010.0
2008-06-06,29.8,24.6,34.8,0.8,113.0,11.7,1010.0
2008-06-07,29.6,24.7,32.8,54.4,104.0,11.1,1010.0
2008-06-08,30.0,26.7,34.8,0.0,106.0,13.0,1010.0
2008-06-09,29.2,24.8,34.8,0.8,97.0,11.5,1010.0
2008-06-10,29.2,26.4,34.8,0.8,113.0,11.8,1010.0
2008-06-11,27.6,26.6,33.8,0.8,113.0,7.5,1010.0
2008-06-12,26.6,24.6,31.8,0.8,113.0,9.4,1010.0
2008-06-13,28.0,25.7,32.8,0.8,113.0,4.1,1010.0
2008-06-14,29.0,24.7,32.8,0.8,113.0,4.9,1010.0
2008-06-15,28.4,24.8,32.8,0.8,113.0,9.4,1010.0
2008-06-16,27.6,23.8,33.8,10.9,113.0,9.4,1010.0
2008-06-17,26.6,24.2,32.4,0.0,113.0,5.0,1010.0
2008-06-18,28.6,25.7,34.7,0.8,113.0,4.4,1010.0
2008-06-19,26.4,25.7,30.8,22.1,113.0,9.2,1010.0
2008-06-20,29.0,24.2,33.1,16.3,113.0,7.2,1010.0
2008-06-21,25.8,24.3,31.4,5.1,20.0,10.9,1010.0
2008-06-22,23.8,23.1,24.8,0.0,194.0,24.2,1010.0
2008-06-23,26.6,23.2,31.4,125.5,113.0,9.5,1010.0
2008-06-24,27.8,23.8,32.4,0.0,113.0,12.4,1010.0
2008-06-25,29.2,24.5,33.4,0.8,113.0,10.5,1010.0
2008-06-26,29.0,25.8,32.4,0.5,113.0,10.6,1010.0
2008-06-27,28.0,26.7,32.4,0.0,113.0,11.1,1010.0
2008-06-28,27.6,23.8,32.4,3.3,113.0,9.5,1010.0
2008-06-29,25.2,24.2,27.4,1.5,113.0,4.6,1010.0
2008-06-30,29.0,22.8,33.4,5.1,113.0,9.4,1010.0
2008-07-01,28.4,23.5,34.4,0.0,113.0,8.5,1010.0
2008-07-02,26.6,25.7,30.4,2.0,113.0,4.4,1010.0
2008-07-03,26.0,24.7,29.4,3.8,113.0,4.5,1010.0
2008-07-04,26.2,23.8,31.4,9.4,113.0,6.3,1010.0
2008-07-05,28.6,23.8,32.8,2.5,112.0,7.7,1010.0
2008-07-06,28.0,24.8,31.8,0.3,224.0,11.7,1010.0
2008-07-07,28.0,25.7,32.0,0.0,113.0,4.3,1010.0
2008-07-08,28.2,24.7,35.4,2.3,113.0,5.2,1010.0
2008-07-09,27.6,25.7,33.8,0.5,113.0,7.8,1010.0
2008-07-10,27.8,24.6,33.4,1.5,113.0,9.9,1010.0
2008-07-11,28.6,24.8,33.8,6.9,113.0,9.4,1010.0
2008-07-12,27.0,24.4,32.8,0.0,113.0,12.4,1010.0
2008-07-13,26.6,23.8,29.8,3.0,113.0,9.0,1010.0
2008-07-14,24.5,23.7,29.4,19.6,113.0,8.4,1010.0
2008-07-15,25.4,22.8,29.8,38.1,113.0,12.4,1010.0
2008-07-16,25.0,23.4,27.8,24.4,113.0,9.2,1010.0
2008-07-17,26.0,24.2,30.8,70.6,113.0,7.2,1010.0
2008-07-18,28.6,22.4,32.2,1.0,113.0,9.4,1010.0
2008-07-19,28.0,23.8,33.2,0.0,113.0,9.4,1010.0
2008-07-20,27.8,23.8,33.0,7.1,113.0,7.5,1010.0
2008-07-21,27.4,23.8,32.4,0.3,113.0,7.8,1010.0
2008-07-22,26.6,22.8,32.8,1.0,113.0,8.7,1010.0
2008-07-23,27.8,23.7,32.4,3.3,113.0,6.1,1010.0
2008-07-24,27.8,24.7,33.4,0.0,113.0,10.3,1010.0
2008-07-25,28.6,24.7,33.8,13.0,113.0,13.0,1010.0
2008-07-26,27.4,25.6,30.8,0.0,235.0,14.8,1010.0
2008-07-27,25.8,24.4,28.4,7.9,113.0,12.3,1010.0
2008-07-28,27.2,24.4,30.8,2.0,113.0,7.1,1010.0
2008-07-29,27.2,24.7,32.8,5.3,113.0,10.4,1010.0
2008-07-30,29.2,23.8,32.8,0.0,113.0,8.3,1010.0
2008-07-31,25.2,23.7,30.1,6.1,113.0,3.6,1010.0
2008-08-01,24.8,23.4,28.4,29.2,113.0,4.8,1010.0
2008-08-02,25.2,23.4,27.7,23.6,113.0,9.9,1010.0
2008-08-03,25.0,22.8,28.8,8.6,113.0,8.7,1010.0
2008-08-04,24.6,22.8,28.8,38.6,113.0,8.9,1010.0
2008-08-05,26.4,22.2,29.8,22.1,113.0,7.8,1010.0
2008-08-06,26.0,24.7,30.8,7.9,113.0,8.2,1010.0
2008-08-07,27.2,22.2,31.4,0.0,113.0,8.3,1010.0
2008-08-08,28.2,23.8,31.8,0.0,113.0,9.5,1010.0
2008-08-09,27.8,25.0,31.5,0.8,113.0,12.0,1010.0
2008-08-10,28.2,24.4,31.8,0.8,113.0,12.4,1010.0
2008-08-11,27.8,26.6,32.8,0.8,113.0,7.0,1010.0
2008-08-12,26.8,23.8,33.2,0.8,113.0,5.5,1010.0
2008-08-13,27.0,23.2,32.4,0.8,113.0,8.2,1010.0
2008-08-14,26.2,23.4,30.8,2.5,113.0,7.3,1010.0
2008-08-15,25.6,23.2,30.4,22.6,113.0,11.9,1010.0
2008-08-16,26.0,23.4,31.2,41.7,113.0,8.5,1010.0
2008-08-17,25.6,24.6,29.6,19.1,113.0,8.7,1010.0
2008-08-18,28.0,21.8,33.4,10.7,113.0,8.0,1010.0
2008-08-19,28.0,23.4,30.3,0.0,113.0,9.4,1010.0
2008-08-20,25.0,22.9,27.2,261.9,113.0,9.7,1010.0
2008-08-21,28.4,22.5,32.8,52.3,113.0,8.4,1010.0
2008-08-22,28.2,22.8,32.8,0.0,113.0,7.6,1010.0
2008-08-23,28.2,22.8,32.7,0.8,113.0,5.7,1010.0
2008-08-24,25.6,25.4,27.8,0.3,113.0,3.2,1010.0
2008-08-25,25.5,24.7,30.2,10.4,113.0,5.9,1010.0
2008-08-26,26.0,23.4,31.8,0.3,113.0,7.2,1010.0
2008-08-27,25.0,23.4,27.4,43.4,113.0,9.4,1010.0
2008-08-28,26.8,24.7,31.4,11.2,113.0,9.6,1010.0
2008-08-29,28.4,22.8,30.9,0.0,113.0,7.9,1010.0
2008-08-30,27.2,23.4,33.8,0.8,113.0,7.0,1010.0
2008-08-31,27.2,23.2,33.4,0.8,128.0,8.9,1010.0
2008-09-01,28.0,23.8,34.1,0.8,113.0,6.4,1010.0
2008-09-02,27.0,25.7,32.6,0.8,113.0,5.2,1010.0
2008-09-03,28.0,25.7,33.4,0.8,79.0,8.0,1010.0
2008-09-04,28.4,23.8,33.9,0.8,91.0,6.8,1010.0
2008-09-05,27.6,23.8,32.8,0.8,113.0,6.0,1010.0
2008-09-06,26.0,24.6,29.8,14.5,113.0,9.0,1010.0
2008-09-07,27.2,22.8,32.1,0.3,113.0,5.7,1010.0
2008-09-08,27.0,23.4,31.5,0.0,113.0,9.4,1010.0
2008-09-09,27.0,23.2,31.0,91.4,113.0,12.3,1010.0
2008-09-10,25.4,23.6,28.4,52.3,242.0,18.3,1010.0
2008-09-11,25.5,24.2,27.4,47.5,248.0,18.4,1010.0
2008-09-12,27.0,24.4,29.2,3.6,250.0,18.3,1010.0
2008-09-13,26.6,24.4,30.2,2.0,113.0,9.4,1010.0
2008-09-14,27.6,23.0,31.8,10.9,113.0,12.0,1010.0
2008-09-15,28.4,24.8,32.2,0.0,113.0,11.6,1010.0
2008-09-16,28.0,25.0,31.6,1.0,221.0,13.7,1010.0
2008-09-17,28.2,25.4,31.8,0.0,113.0,9.5,1010.0
2008-09-18,26.4,24.7,29.2,0.0,113.0,5.9,1010.0
2008-09-19,27.2,23.4,32.1,29.7,113.0,5.0,1010.0
2008-09-20,28.0,22.8,31.4,2.5,113.0,8.5,1010.0
2008-09-21,28.2,25.2,29.8,1.5,257.0,18.0,1010.0
2008-09-22,28.6,25.4,31.4,0.0,249.0,27.1,1010.0
2008-09-23,26.2,23.7,31.8,3.6,186.0,8.9,1010.0
2008-09-24,25.6,24.2,32.0,53.1,113.0,9.4,1010.0
2008-09-25,25.5,22.6,29.2,75.7,113.0,8.1,1010.0
2008-09-26,27.2,22.8,30.2,34.0,113.0,5.4,1010.0
2008-09-27,27.0,24.4,30.4,2.8,113.0,6.5,1010.0
2008-09-28,27.4,23.8,31.2,1.8,113.0,11.0,1010.0
2008-09-29,27.6,25.7,31.4,1.5,113.0,9.4,1010.0
2008-09-30,28.0,22.4,30.7,0.0,113.0,6.9,1010.0
2008-10-01,24.2,23.0,24.8,23.4,113.0,5.3,1010.0
2008-10-02,27.6,22.7,32.8,23.4,113.0,7.4,1010.0
2008-10-03,28.4,23.8,33.4,0.0,113.0,9.4,1010.0
2008-10-04,26.6,25.6,33.2,0.8,113.0,5.4,1010.0
2008-10-05,26.4,22.8,29.6,0.8,113.0,8.0,1010.0
2008-10-06,25.2,24.7,31.2,0.8,48.0,6.3,1010.0
2008-10-07,26.8,21.7,33.2,0.8,113.0,8.5,1010.0
2008-10-08,27.8,22.4,32.6,0.8,113.0,5.0,1010.0
2008-10-09,26.8,23.8,33.1,0.8,113.0,5.6,1010.0
2008-10-10,25.0,24.1,27.0,0.8,113.0,4.7,1010.0
2008-10-11,28.6,23.2,32.7,0.8,113.0,7.1,1010.0
2008-10-12,27.0,23.4,31.8,0.8,113.0,7.4,1010.0
2008-10-13,27.8,24.2,33.1,0.8,113.0,9.4,1010.0
2008-10-14,25.8,24.4,26.8,6.6,113.0,4.3,1010.0
2008-10-15,27.4,24.0,31.0,5.8,113.0,5.7,1010.0
2008-10-16,27.0,23.8,32.4,0.0,100.0,7.9,1010.0
2008-10-17,27.8,24.2,32.2,0.5,113.0,7.0,1010.0
2008-10-18,27.8,25.3,32.8,12.2,113.0,7.2,1010.0
2008-10-19,27.8,23.2,31.8,0.0,113.0,7.6,1010.0
2008-10-20,27.0,23.8,31.0,0.3,113.0,9.4,1010.0
2008-10-21,27.2,23.8,32.6,0.3,96.0,8.5,1010.0
2008-10-22,28.8,23.2,34.4,4.8,113.0,9.5,1010.0
2008-10-23,28.4,23.8,33.2,0.0,113.0,9.4,1010.0
2008-10-24,28.8,23.8,35.1,1.3,88.0,8.8,1010.0
2008-10-25,28.2,24.4,34.2,0.0,113.0,9.4,1010.0
2008-10-26,27.8,23.8,32.8,0.5,118.0,6.7,1010.0
2008-10-27,29.0,23.8,33.1,0.0,113.0,8.4,1010.0
2008-10-28,26.2,24.7,31.4,22.1,113.0,9.0,1010.0
2008-10-29,27.2,22.8,31.6,91.4,113.0,6.9,1010.0
2008-10-30,26.4,24.7,32.7,0.0,113.0,7.7,1010.0
2008-10-31,25.5,23.4,28.0,0.0,113.0,4.1,1010.0
2008-11-01,25.8,23.4,28.4,3.8,113.0,4.9,1010.0
2008-11-02,28.2,22.8,33.8,0.0,113.0,9.4,1010.0
2008-11-03,25.2,25.7,26.4,0.0,113.0,4.9,1010.0
2008-11-04,27.2,23.5,33.6,7.4,113.0,8.1,1010.0
2008-11-05,28.0,23.7,32.8,0.0,113.0,7.5,1010.0
2008-11-06,26.0,22.5,32.4,7.9,113.0,9.4,1010.0
2008-11-07,27.0,24.7,30.4,4.8,113.0,5.5,1010.0
2008-11-08,26.4,23.4,30.6,0.8,113.0,6.6,1010.0
2008-11-09,25.6,22.8,30.8,8.9,113.0,4.6,1010.0
2008-11-10,26.6,23.4,29.6,61.5,113.0,3.2,1010.0
2008-11-11,25.0,24.2,28.7,0.0,113.0,9.4,1010.0
2008-11-12,26.2,23.6,28.8,17.8,113.0,1.7,1010.0
2008-11-13,26.8,24.7,30.8,0.0,113.0,6.8,1010.0
2008-11-14,27.6,22.2,33.2,0.8,113.0,4.7,1010.0
2008-11-15,27.4,24.0,32.0,0.8,113.0,8.1,1010.0
2008-11-16,28.2,23.8,34.4,0.8,109.0,7.3,1010.0
2008-11-17,27.8,26.2,33.6,0.8,113.0,9.4,1010.0
2008-11-18,27.8,22.8,33.1,0.8,113.0,9.5,1010.0
2008-11-19,27.6,25.5,32.2,0.8,113.0,6.6,1010.0
2008-11-20,27.4,23.2,32.6,9.7,113.0,9.1,1010.0
2008-11-21,26.2,23.8,30.2,0.0,64.0,8.1,1010.0
2008-11-22,26.0,25.7,29.6,2.5,113.0,6.6,1010.0
2008-11-23,25.6,22.4,30.8,3.6,113.0,4.5,1010.0
2008-11-24,26.4,22.8,30.8,0.0,113.0,4.9,1010.0
2008-11-25,27.2,22.7,32.6,29.0,113.0,6.9,1010.0
2008-11-26,27.4,22.8,33.8,0.0,113.0,7.0,1010.0
2008-11-27,26.8,24.7,32.2,0.0,31.0,5.7,1010.0
2008-11-28,27.8,23.0,34.0,21.1,113.0,6.0,1010.0
